date,rate_type,USD,EUR,JPY,GBP,SGD,AUD,CAD,CNY,CHF,THB,IDR,VND,KHR,MMK,PHP,BND,KRW,HKD,TWD,INR,PKR,NPR,SAR,AED,EGP,NZD,XDR
1/6/2006,middle,3.639,4.6555,0.032301,6.7935,2.3026,,,0.4536,2.9815,,,,,,,,,0.468999,,,,,,,,,
2/6/2006,middle,3.6298,4.6512,0.032251,6.7751,2.2978,,,0.4527,2.9753,,,,,,,,,0.467924,,,,,,,,,
5/6/2006,middle,3.6337,4.6992,0.032551,6.8446,2.3105,,,0.453,3.012,,,,,,,,,0.46834,,,,,,,,,
6/6/2006,middle,3.639,4.6926,0.032381,6.812,2.3057,,,0.4546,3.0111,,,,,,,,,0.469087,,,,,,,,,
7/6/2006,middle,3.651,4.6816,0.032284,6.7981,2.3073,,,0.4557,3.0039,,,,,,,,,0.470478,,,,,,,,,
8/6/2006,middle,3.663,4.686,0.032253,6.7981,2.3084,,,0.457,2.9994,,,,,,,,,0.47201,,,,,,,,,
9/6/2006,middle,3.667,4.6361,0.032171,6.7568,2.302,,,0.4574,2.9735,,,,,,,,,0.472344,,,,,,,,,
12/6/2006,middle,3.6697,4.6318,0.032128,6.7522,2.301,,,0.4581,2.9771,,,,,,,,,0.472813,,,,,,,,,
13/6/2006,middle,3.6778,4.6296,0.03215,6.7751,2.3057,,,0.4588,2.9824,,,,,,,,,0.473799,,,,,,,,,
14/6/2006,middle,3.6941,4.6339,0.032063,6.7751,2.3095,,,0.4605,2.9797,,,,,,,,,0.47576,,,,,,,,,
15/6/2006,middle,3.667,4.6189,0.031876,6.7568,2.2989,,,0.4585,2.9753,,,,,,,,,0.472523,,,,,,,,,
16/6/2006,middle,3.6364,4.5998,0.031711,6.7385,2.291,,,0.4546,2.9595,,,,,,,,,0.468538,,,,,,,,,
19/6/2006,middle,3.6496,4.6041,0.03161,6.7431,2.2873,,,0.4564,2.9586,,,,,,,,,0.470102,,,,,,,,,
20/6/2006,middle,3.6724,4.6125,0.031774,6.7568,2.2999,,,0.4587,2.9568,,,,,,,,,0.472858,,,,,,,,,
21/6/2006,middle,3.6576,4.6083,0.031877,6.7476,2.301,,,0.4572,2.956,,,,,,,,,0.470943,,,,,,,,,
22/6/2006,middle,3.6603,4.6339,0.031882,6.7522,2.3036,,,0.4576,2.9674,,,,,,,,,0.471276,,,,,,,,,
23/6/2006,middle,3.6724,4.6168,0.031623,6.7159,2.3004,,,0.4593,2.9542,,,,,,,,,0.472858,,,,,,,,,
26/6/2006,middle,3.6873,4.6125,0.031686,6.7114,2.3068,,,0.4611,2.9542,,,,,,,,,0.474654,,,,,,,,,
27/6/2006,middle,3.6819,4.6447,0.031736,6.7249,2.3063,,,0.4603,2.9682,,,,,,,,,0.474316,,,,,,,,,
28/6/2006,middle,3.686,4.6361,0.031707,6.7159,2.3073,,,0.4608,2.9647,,,,,,,,,0.474518,,,,,,,,,
29/6/2006,middle,3.6887,4.6275,0.031656,6.7024,2.3063,,,0.4612,2.9586,,,,,,,,,0.474969,,,,,,,,,
30/6/2006,middle,3.6724,4.6555,0.031916,6.7159,2.3089,,,0.4594,2.9718,,,,,,,,,0.472903,,,,,,,,,
3/7/2006,middle,3.6643,4.6838,0.032032,6.7705,2.3143,,,0.4586,2.9931,,,,,,,,,0.471832,,,,,,,,,
4/7/2006,middle,3.6576,4.6838,0.031927,6.7476,2.3143,,,0.4574,2.9878,,,,,,,,,0.470898,,,,,,,,,
5/7/2006,middle,3.643,4.6555,0.031676,6.7159,2.3036,,,0.456,2.9753,,,,,,,,,0.468999,,,,,,,,,
6/7/2006,middle,3.6617,4.6577,0.031674,6.7159,2.3089,,,0.4579,2.9709,,,,,,,,,0.471165,,,,,,,,,
7/7/2006,middle,3.6617,4.6773,0.031769,6.7295,2.3148,,,0.4582,2.9806,,,,,,,,,0.471187,,,,,,,,,
10/7/2006,middle,3.6337,4.649,0.031887,6.7204,2.3089,,,0.4551,2.9682,,,,,,,,,0.467727,,,,,,,,,
11/7/2006,middle,3.647,4.6468,0.031955,6.7249,2.3121,,,0.4567,2.9665,,,,,,,,,0.469307,,,,,,,,,
12/7/2006,middle,3.6496,4.6598,0.031958,6.7385,2.3116,,,0.4568,2.9762,,,,,,,,,0.469417,,,,,,,,,
13/7/2006,middle,3.667,4.6598,0.031785,6.7295,2.3154,,,0.4588,2.9718,,,,,,,,,0.471676,,,,,,,,,
14/7/2006,middle,3.6643,4.6447,0.031714,6.7476,2.3095,,,0.4586,2.9771,,,,,,,,,0.471165,,,,,,,,,
17/7/2006,middle,3.6778,4.6468,0.031655,6.7613,2.3154,,,0.4599,2.9797,,,,,,,,,0.47297,,,,,,,,,
18/7/2006,middle,3.6887,4.6168,0.031517,6.7069,2.3154,,,0.4611,2.9533,,,,,,,,,0.474361,,,,,,,,,
19/7/2006,middle,3.686,4.6019,0.031425,6.7249,2.3137,,,0.4609,2.9377,,,,,,,,,0.474091,,,,,,,,,
20/7/2006,middle,3.6819,4.6425,0.031516,6.7889,2.3196,,,0.4603,2.9525,,,,,,,,,0.473664,,,,,,,,,
21/7/2006,middle,3.6832,4.6555,0.031498,6.8074,2.3229,,,0.461,2.9621,,,,,,,,,0.473709,,,,,,,,,
24/7/2006,middle,3.686,4.6664,0.031626,6.8353,2.3267,,,0.4619,2.9718,,,,,,,,,0.474001,,,,,,,,,
25/7/2006,middle,3.6941,4.6598,0.031605,6.8213,2.3267,,,0.4627,2.9603,,,,,,,,,0.475014,,,,,,,,,
26/7/2006,middle,3.6914,4.6404,0.031527,6.7935,2.3261,,,0.4622,2.9438,,,,,,,,,0.474518,,,,,,,,,
27/7/2006,middle,3.6697,4.6664,0.031558,6.8074,2.324,,,0.4598,2.9577,,,,,,,,,0.471921,,,,,,,,,
28/7/2006,middle,3.6765,4.662,0.031706,6.8213,2.3245,,,0.4611,2.9665,,,,,,,,,0.473149,,,,,,,,,
31/7/2006,middle,3.6563,4.6642,0.031866,6.812,2.3148,,,0.4588,2.9674,,,,,,,,,0.470478,,,,,,,,,
1/8/2006,middle,3.659,4.6664,0.031926,6.8306,2.3159,,,0.4592,2.97,,,,,,,,,0.470921,,,,,,,,,
2/8/2006,middle,3.6643,4.6992,0.03202,6.8776,2.3213,,,0.4595,2.9886,,,,,,,,,0.471387,,,,,,,,,
3/8/2006,middle,3.6778,4.6926,0.032049,6.9013,2.324,,,0.4615,2.9806,,,,,,,,,0.473194,,,,,,,,,
4/8/2006,middle,3.6819,4.7148,0.031979,6.9493,2.3337,,,0.4618,2.9904,,,,,,,,,0.473732,,,,,,,,,
7/8/2006,middle,3.6643,4.7214,0.032048,6.9881,2.3321,,,0.4594,3.0012,,,,,,,,,0.471453,,,,,,,,,
8/8/2006,middle,3.6657,4.7015,0.031884,6.9881,2.3294,,,0.46,2.9886,,,,,,,,,0.471365,,,,,,,,,
9/8/2006,middle,3.6738,4.6948,0.031779,6.9784,2.3294,,,0.4609,2.9833,,,,,,,,,0.472344,,,,,,,,,
10/8/2006,middle,3.667,4.717,0.031779,6.9832,2.3321,,,0.4598,2.9895,,,,,,,,,0.471498,,,,,,,,,
11/8/2006,middle,3.663,4.6816,0.031757,6.9396,2.3321,,,0.4596,2.9665,,,,,,,,,0.471009,,,,,,,,,
15/8/2006,middle,3.6792,4.6816,0.031561,6.9493,2.3261,,,0.4609,2.9647,,,,,,,,,0.472947,,,,,,,,,
16/8/2006,middle,3.6805,4.7059,0.031701,6.9686,2.3321,,,0.46,2.9744,,,,,,,,,0.473037,,,,,,,,,
18/8/2006,middle,3.6751,4.7148,0.031687,6.9252,2.3326,,,0.4607,2.9815,,,,,,,,,0.472679,,,,,,,,,
21/8/2006,middle,3.6724,4.7192,0.031729,6.9156,2.3359,,,0.4606,2.9842,,,,,,,,,0.472434,,,,,,,,,
22/8/2006,middle,3.6738,4.7281,0.031626,6.9444,2.3354,,,0.4611,2.9949,,,,,,,,,0.472411,,,,,,,,,
23/8/2006,middle,3.6751,4.7037,0.03158,6.9396,2.3354,,,0.4613,2.9762,,,,,,,,,0.472478,,,,,,,,,
24/8/2006,middle,3.6765,4.697,0.03157,6.9541,2.3332,,,0.4614,2.9735,,,,,,,,,0.472769,,,,,,,,,
25/8/2006,middle,3.6832,4.7037,0.031579,6.9493,2.331,,,0.4622,2.9744,,,,,,,,,0.473664,,,,,,,,,
28/8/2006,middle,3.6819,4.7037,0.031409,6.9541,2.3326,,,0.4617,2.9744,,,,,,,,,0.47335,,,,,,,,,
29/8/2006,middle,3.6765,4.7081,0.031427,6.9735,2.3321,,,0.4614,2.9797,,,,,,,,,0.472724,,,,,,,,,
30/8/2006,middle,3.6778,4.7237,0.031506,6.9832,2.3392,,,0.4619,2.9958,,,,,,,,,0.472836,,,,,,,,,
1/9/2006,middle,3.6819,4.7192,0.031374,7.0126,2.3414,,,0.463,2.9922,,,,,,,,,0.47344,,,,,,,,,
4/9/2006,middle,3.6603,4.7059,0.031325,6.9784,2.3354,,,0.4603,2.9789,,,,,,,,,0.470655,,,,,,,,,
5/9/2006,middle,3.6576,4.6948,0.031574,6.9638,2.3315,,,0.4607,2.9691,,,,,,,,,0.470234,,,,,,,,,
6/9/2006,middle,3.647,4.6707,0.031373,6.9061,2.3245,,,0.4593,2.9542,,,,,,,,,0.468867,,,,,,,,,
7/9/2006,middle,3.6523,4.6838,0.031287,6.8871,2.3277,,,0.4598,2.9603,,,,,,,,,0.469616,,,,,,,,,
8/9/2006,middle,3.651,4.6425,0.031347,6.8399,2.3234,,,0.4597,2.9334,,,,,,,,,0.469439,,,,,,,,,
11/9/2006,middle,3.659,4.6318,0.031343,6.8259,2.3277,,,0.4606,2.93,,,,,,,,,0.470522,,,,,,,,,
12/9/2006,middle,3.6792,4.6773,0.031278,6.8729,2.3343,,,0.4625,2.9595,,,,,,,,,0.472858,,,,,,,,,
13/9/2006,middle,3.6711,4.6555,0.031162,6.8776,2.3267,,,0.462,2.9291,,,,,,,,,0.471876,,,,,,,,,
14/9/2006,middle,3.6711,4.6598,0.031236,6.8918,2.3299,,,0.462,2.9377,,,,,,,,,0.471809,,,,,,,,,
15/9/2006,middle,3.6751,4.6751,0.031218,6.93,2.3234,,,0.4626,2.9343,,,,,,,,,0.472255,,,,,,,,,
18/9/2006,middle,3.6751,4.649,0.031187,6.9061,2.3223,,,0.4627,2.9257,,,,,,,,,0.47221,,,,,,,,,
19/9/2006,middle,3.6778,4.6751,0.031172,6.9156,2.3164,,,0.4629,2.942,,,,,,,,,0.472478,,,,,,,,,
20/9/2006,middle,3.6887,4.6751,0.03141,6.9396,2.3207,,,0.4651,2.9481,,,,,,,,,0.473754,,,,,,,,,
21/9/2006,middle,3.6778,4.6751,0.031383,6.9541,2.3234,,,0.464,2.9464,,,,,,,,,0.472411,,,,,,,,,
22/9/2006,middle,3.6711,4.6926,0.031548,6.9832,2.3186,,,0.4633,2.9551,,,,,,,,,0.471698,,,,,,,,,
25/9/2006,middle,3.6778,4.7015,0.031539,6.9881,2.3218,,,0.4645,2.9744,,,,,,,,,0.472478,,,,,,,,,
26/9/2006,middle,3.6778,4.6926,0.031597,6.9979,2.3207,,,0.4644,2.9727,,,,,,,,,0.472523,,,,,,,,,
27/9/2006,middle,3.686,4.6795,0.031507,6.9832,2.3213,,,0.466,2.9647,,,,,,,,,0.473306,,,,,,,,,
28/9/2006,middle,3.6846,4.6882,0.031383,6.9686,2.3223,,,0.4662,2.9665,,,,,,,,,0.473059,,,,,,,,,
29/9/2006,middle,3.6846,4.6816,0.031318,6.9156,2.3229,,,0.4669,2.9568,,,,,,,,,0.473126,,,,,,,,,
2/10/2006,middle,3.6887,4.6751,0.031199,6.9013,2.3234,,,0.4666,2.949,,,,,,,,,0.473418,,,,,,,,,
3/10/2006,middle,3.6846,4.697,0.031312,6.9493,2.3277,,,0.4661,2.9647,,,,,,,,,0.47297,,,,,,,,,
4/10/2006,middle,3.6887,4.697,0.031259,6.9589,2.3299,,,0.4666,2.9612,,,,,,,,,0.473395,,,,,,,,,
5/10/2006,middle,3.69,4.6882,0.031366,6.9589,2.3299,,,0.4668,2.9533,,,,,,,,,0.473597,,,,,,,,,
6/10/2006,middle,3.6846,4.6751,0.031259,6.9204,2.3256,,,0.4661,2.942,,,,,,,,,0.473216,,,,,,,,,
9/10/2006,middle,3.6914,4.649,0.031056,6.9061,2.3229,,,0.4669,2.9265,,,,,,,,,0.474024,,,,,,,,,
10/10/2006,middle,3.6928,4.649,0.031023,6.8918,2.3267,,,0.4675,2.9248,,,,,,,,,0.474046,,,,,,,,,
11/10/2006,middle,3.6941,4.6318,0.030858,6.8493,2.3256,,,0.4673,2.907,,,,,,,,,0.473844,,,,,,,,,
12/10/2006,middle,3.6941,4.6253,0.030852,6.854,2.3245,,,0.4666,2.9028,,,,,,,,,0.474024,,,,,,,,,
13/10/2006,middle,3.6914,4.6361,0.030942,6.8634,2.3326,,,0.4665,2.9095,,,,,,,,,0.473979,,,,,,,,,
16/10/2006,middle,3.6819,4.5998,0.03075,6.8213,2.3207,,,0.466,2.8877,,,,,,,,,0.472724,,,,,,,,,
17/10/2006,middle,3.6765,4.6104,0.030904,6.8493,2.3218,,,0.4649,2.896,,,,,,,,,0.472456,,,,,,,,,
18/10/2006,middle,3.6711,4.6062,0.030935,6.8681,2.3267,,,0.4644,2.8952,,,,,,,,,0.471787,,,,,,,,,
19/10/2006,middle,3.6724,4.6019,0.030883,6.854,2.3305,,,0.4645,2.891,,,,,,,,,0.471743,,,,,,,,,
20/10/2006,middle,3.6738,4.6425,0.031033,6.8966,2.3359,,,0.4646,2.924,,,,,,,,,0.471654,,,,,,,,,
26/10/2006,middle,3.6738,4.6361,0.030887,6.9061,2.3392,,,0.4649,2.9078,,,,,,,,,0.472032,,,,,,,,,
27/10/2006,middle,3.6617,4.649,0.030866,6.9204,2.3375,,,0.464,2.9206,,,,,,,,,0.470455,,,,,,,,,
30/10/2006,middle,3.6403,4.6318,0.030976,6.9061,2.3326,,,0.4615,2.9146,,,,,,,,,0.468231,,,,,,,,,
31/10/2006,middle,3.6456,4.6339,0.030987,6.9252,2.3321,,,0.4627,2.9172,,,,,,,,,0.468801,,,,,,,,,
1/11/2006,middle,3.6443,4.6533,0.03119,6.9541,2.3397,,,0.4627,2.9308,,,,,,,,,0.468647,,,,,,,,,
2/11/2006,middle,3.655,4.6577,0.031154,6.9686,2.3386,,,0.4643,2.9326,,,,,,,,,0.469925,,,,,,,,,
3/11/2006,middle,3.6523,4.6664,0.031161,6.9686,2.3403,,,0.4639,2.9334,,,,,,,,,0.469638,,,,,,,,,
6/11/2006,middle,3.6563,4.649,0.030978,6.9493,2.3375,,,0.4646,2.9163,,,,,,,,,0.470102,,,,,,,,,
7/11/2006,middle,3.6563,4.6533,0.030923,6.9444,2.3375,,,0.4643,2.9129,,,,,,,,,0.46966,,,,,,,,,
8/11/2006,middle,3.6417,4.6512,0.030943,6.9396,2.3343,,,0.4625,2.9146,,,,,,,,,0.467705,,,,,,,,,
9/11/2006,middle,3.6456,4.649,0.030898,6.9396,2.3321,,,0.4635,2.9129,,,,,,,,,0.46834,,,,,,,,,
10/11/2006,middle,3.643,4.6773,0.030923,6.9444,2.337,,,0.4632,2.9343,,,,,,,,,0.46799,,,,,,,,,
13/11/2006,middle,3.6337,4.6751,0.030961,6.9541,2.3359,,,0.462,2.936,,,,,,,,,0.466897,,,,,,,,,
14/11/2006,middle,3.6364,4.6598,0.030877,6.9204,2.3359,,,0.4626,2.9231,,,,,,,,,0.467137,,,,,,,,,
15/11/2006,middle,3.6403,4.662,0.030934,6.9013,2.337,,,0.4629,2.9265,,,,,,,,,0.46753,,,,,,,,,
16/11/2006,middle,3.6496,4.6795,0.030929,6.8918,2.3403,,,0.464,2.9291,,,,,,,,,0.468691,,,,,,,,,
17/11/2006,middle,3.6563,4.6773,0.030923,6.9013,2.3447,,,0.4645,2.9291,,,,,,,,,0.46955,,,,,,,,,
20/11/2006,middle,3.6483,4.6795,0.030945,6.9108,2.3425,,,0.4634,2.9326,,,,,,,,,0.468428,,,,,,,,,
21/11/2006,middle,3.6496,4.6816,0.030934,6.93,2.3447,,,0.4636,2.936,,,,,,,,,0.468735,,,,,,,,,
22/11/2006,middle,3.6496,4.6882,0.030961,6.93,2.3425,,,0.4638,2.9412,,,,,,,,,0.468669,,,,,,,,,
23/11/2006,middle,3.6364,4.7059,0.03115,6.9589,2.3408,,,0.4624,2.9647,,,,,,,,,0.467159,,,,,,,,,
24/11/2006,middle,3.635,4.7059,0.031223,6.9638,2.343,,,0.4623,2.97,,,,,,,,,0.466984,,,,,,,,,
27/11/2006,middle,3.6284,4.7664,0.031366,7.0323,2.3403,,,0.4619,3.0084,,,,,,,,,0.46644,,,,,,,,,
28/11/2006,middle,3.6364,4.7778,0.031342,7.0522,2.3447,,,0.4638,3.0148,,,,,,,,,0.467617,,,,,,,,,
29/11/2006,middle,3.635,4.7962,0.031382,7.0972,2.3491,,,0.4634,3.0211,,,,,,,,,0.467464,,,,,,,,,
30/11/2006,middle,3.6271,4.771,0.031167,7.0621,2.3474,,,0.463,2.9985,,,,,,,,,0.466505,,,,,,,,,
1/12/2006,middle,3.6023,4.7733,0.031142,7.0872,2.3408,,,0.46,3.0075,,,,,,,,,0.463177,,,,,,,,,
4/12/2006,middle,3.5791,4.7755,0.031052,7.0922,2.3234,,,0.4573,3.0021,,,,,,,,,0.460426,,,,,,,,,
5/12/2006,middle,3.5817,4.7778,0.031065,7.0872,2.325,,,0.4577,3.0012,,,,,,,,,0.460851,,,,,,,,,
6/12/2006,middle,3.5562,4.7371,0.030964,7.0175,2.3127,,,0.4546,2.9833,,,,,,,,,0.457666,,,,,,,,,
7/12/2006,middle,3.5461,4.7125,0.030803,6.9735,2.3031,,,0.4533,2.9656,,,,,,,,,0.456413,,,,,,,,,
8/12/2006,middle,3.5461,4.7103,0.030765,6.9589,2.3041,,,0.4527,2.9656,,,,,,,,,0.456475,,,,,,,,,
11/12/2006,middle,3.5625,4.6904,0.030603,6.9493,2.3047,,,0.4552,2.9516,,,,,,,,,0.458337,,,,,,,,,
12/12/2006,middle,3.5549,4.7081,0.030422,6.9638,2.3073,,,0.4541,2.9577,,,,,,,,,0.457247,,,,,,,,,
13/12/2006,middle,3.5386,4.697,0.030273,6.9735,2.2994,,,0.4519,2.9481,,,,,,,,,0.45527,,,,,,,,,
14/12/2006,middle,3.5537,4.6926,0.030239,6.9881,2.3063,,,0.4542,2.9455,,,,,,,,,0.457268,,,,,,,,,
15/12/2006,middle,3.5524,4.6685,0.030087,6.9638,2.3041,,,0.4543,2.924,,,,,,,,,0.457122,,,,,,,,,
18/12/2006,middle,3.5537,4.6533,0.03011,6.9444,2.3047,,,0.454,2.9121,,,,,,,,,0.457185,,,,,,,,,
19/12/2006,middle,3.5663,4.6729,0.030214,6.9493,2.3057,,,0.4561,2.9189,,,,,,,,,0.458758,,,,,,,,,
20/12/2006,middle,3.5613,4.7081,0.030127,7.0225,2.3105,,,0.4554,2.9386,,,,,,,,,0.458043,,,,,,,,,
21/12/2006,middle,3.5524,4.6838,0.030004,6.9832,2.3052,,,0.4545,2.918,,,,,,,,,0.456892,,,,,,,,,
22/12/2006,middle,3.5311,4.6555,0.029826,6.93,2.2925,,,0.4519,2.9044,,,,,,,,,0.454153,,,,,,,,,
26/12/2006,middle,3.5348,4.6447,0.029717,6.9252,2.2925,,,0.4522,2.8994,,,,,,,,,0.454318,,,,,,,,,
27/12/2006,middle,3.5423,4.6468,0.029755,6.93,2.2994,,,0.453,2.8994,,,,,,,,,0.455353,,,,,,,,,
28/12/2006,middle,3.5323,4.6318,0.029737,6.9108,2.2994,,,0.4521,2.881,,,,,,,,,0.454256,,,,,,,,,
29/12/2006,middle,3.5311,4.6404,0.029676,6.9252,2.3004,,,0.452,2.8893,,,,,,,,,0.454256,,,,,,,,,
3/1/2007,middle,3.5174,4.6707,0.029619,6.9444,2.2978,,,0.4501,2.9002,,,,,,,,,0.451896,,,,,,,,,
4/1/2007,middle,3.5174,4.6296,0.029484,6.8634,2.2941,,,0.4502,2.8694,,,,,,,,,0.451671,,,,,,,,,
5/1/2007,middle,3.51,4.5914,0.029628,6.812,2.2873,,,0.4499,2.8474,,,,,,,,,0.450714,,,,,,,,,
8/1/2007,middle,3.5137,4.5662,0.029684,6.7751,2.2852,,,0.45,2.8409,,,,,,,,,0.450999,,,,,,,,,
9/1/2007,middle,3.5162,4.5872,0.0296,6.8306,2.2883,,,0.4498,2.849,,,,,,,,,0.451019,,,,,,,,,
10/1/2007,middle,3.5162,4.56,0.029452,6.8074,2.2857,,,0.4505,2.8265,,,,,,,,,0.450857,,,,,,,,,
11/1/2007,middle,3.5186,4.5558,0.029413,6.8027,2.2852,,,0.4508,2.8249,,,,,,,,,0.451243,,,,,,,,,
12/1/2007,middle,3.5211,4.5372,0.029203,6.8446,2.2789,,,0.4519,2.8177,,,,,,,,,0.451569,,,,,,,,,
15/1/2007,middle,3.5075,4.531,0.029208,6.8681,2.2763,,,0.45,2.8114,,,,,,,,,0.449822,,,,,,,,,
16/1/2007,middle,3.5039,4.529,0.029064,6.8776,2.2738,,,0.4497,2.8035,,,,,,,,,0.449337,,,,,,,,,
17/1/2007,middle,3.5051,4.529,0.029004,6.8729,2.2748,,,0.4499,2.8082,,,,,,,,,0.449176,,,,,,,,,
18/1/2007,middle,3.5014,4.529,0.029027,6.8966,2.2763,,,0.4505,2.8074,,,,,,,,,0.448712,,,,,,,,,
19/1/2007,middle,3.5014,4.5393,0.028869,6.9156,2.28,,,0.4508,2.8082,,,,,,,,,0.44829,,,,,,,,,
22/1/2007,middle,3.5039,4.5434,0.028874,6.9156,2.2795,,,0.4507,2.8074,,,,,,,,,0.448773,,,,,,,,,
23/1/2007,middle,3.5063,4.5372,0.028826,6.9348,2.2789,,,0.451,2.805,,,,,,,,,0.44964,,,,,,,,,
24/1/2007,middle,3.5026,4.562,0.028772,6.9444,2.2784,,,0.4504,2.8185,,,,,,,,,0.449035,,,,,,,,,
25/1/2007,middle,3.5014,4.5351,0.02894,6.8871,2.2789,,,0.4505,2.8035,,,,,,,,,0.448571,,,,,,,,,
26/1/2007,middle,3.5039,4.5331,0.028824,6.8871,2.2795,,,0.4511,2.8074,,,,,,,,,0.448712,,,,,,,,,
29/1/2007,middle,3.5026,4.5208,0.028779,6.8587,2.2769,,,0.4504,2.7917,,,,,,,,,0.44843,,,,,,,,,
30/1/2007,middle,3.5026,4.5351,0.028793,6.8681,2.2774,,,0.4506,2.7941,,,,,,,,,0.44833,,,,,,,,,
31/1/2007,middle,3.5014,4.5372,0.028782,6.8729,2.2774,,,0.4503,2.7972,,,,,,,,,0.448511,,,,,,,,,
2/2/2007,middle,3.5002,4.5579,0.028972,6.8871,2.281,,,0.4512,2.8153,,,,,,,,,0.448551,,,,,,,,,
5/2/2007,middle,3.5014,4.5351,0.028925,6.8823,2.28,,,0.4514,2.805,,,,,,,,,0.44839,,,,,,,,,
6/2/2007,middle,3.4965,4.5228,0.029119,6.8587,2.281,,,0.4509,2.8019,,,,,,,,,0.447888,,,,,,,,,
7/2/2007,middle,3.4941,4.5331,0.029069,6.8823,2.2805,,,0.4505,2.8169,,,,,,,,,0.447467,,,,,,,,,
8/2/2007,middle,3.4928,4.5475,0.028947,6.8871,2.2789,,,0.4509,2.8145,,,,,,,,,0.446987,,,,,,,,,
9/2/2007,middle,3.4941,4.5558,0.028825,6.8399,2.2789,,,0.451,2.8027,,,,,,,,,0.447107,,,,,,,,,
12/2/2007,middle,3.4941,4.5475,0.028656,6.8259,2.2779,,,0.451,2.8011,,,,,,,,,0.447207,,,,,,,,,
13/2/2007,middle,3.4953,4.529,0.028714,6.8074,2.2722,,,0.4508,2.7886,,,,,,,,,0.447347,,,,,,,,,
14/2/2007,middle,3.499,4.562,0.028854,6.812,2.2717,,,0.451,2.8082,,,,,,,,,0.447768,,,,,,,,,
15/2/2007,middle,3.4941,4.5893,0.02907,6.8587,2.2758,,,0.4507,2.8193,,,,,,,,,0.447487,,,,,,,,,
16/2/2007,middle,3.4928,4.5872,0.029229,6.8166,2.2763,,,0.4504,2.8281,,,,,,,,,0.447347,,,,,,,,,
21/2/2007,middle,3.4953,4.5956,0.02907,6.8353,2.2784,,,0.451,2.8289,,,,,,,,,0.447367,,,,,,,,,
22/2/2007,middle,3.4941,4.5914,0.028867,6.8259,2.2774,,,0.4509,2.8217,,,,,,,,,0.447247,,,,,,,,,
23/2/2007,middle,3.4953,4.5872,0.028771,6.8353,2.2789,,,0.451,2.8217,,,,,,,,,0.447347,,,,,,,,,
26/2/2007,middle,3.4916,4.6041,0.028876,6.8587,2.2831,,,0.4505,2.8377,,,,,,,,,0.447167,,,,,,,,,
27/2/2007,middle,3.4916,4.6019,0.028966,6.854,2.2857,,,0.4508,2.8401,,,,,,,,,0.447027,,,,,,,,,
28/2/2007,middle,3.5026,4.6339,0.029583,6.8776,2.292,,,0.4526,2.876,,,,,,,,,0.44827,,,,,,,,,
1/3/2007,middle,3.5002,4.6318,0.029488,6.8729,2.2894,,,0.4524,2.8719,,,,,,,,,0.448069,,,,,,,,,
2/3/2007,middle,3.5137,4.6275,0.02985,6.8729,2.302,,,0.4538,2.8719,,,,,,,,,0.449782,,,,,,,,,
5/3/2007,middle,3.5112,4.6275,0.030325,6.7705,2.302,,,0.4534,2.886,,,,,,,,,0.449398,,,,,,,,,
6/3/2007,middle,3.5137,4.6019,0.030313,6.7522,2.2983,,,0.4535,2.8785,,,,,,,,,0.449721,,,,,,,,,
7/3/2007,middle,3.5088,4.6083,0.03006,6.7889,2.2957,,,0.4532,2.867,,,,,,,,,0.448893,,,,,,,,,
8/3/2007,middle,3.5088,4.6189,0.030295,6.7659,2.2994,,,0.4534,2.8827,,,,,,,,,0.448833,,,,,,,,,
9/3/2007,middle,3.5063,4.6083,0.029871,6.7659,2.2957,,,0.453,2.8555,,,,,,,,,0.448793,,,,,,,,,
12/3/2007,middle,3.5026,4.5956,0.029647,6.7751,2.2941,,,0.4525,2.8385,,,,,,,,,0.44827,,,,,,,,,
13/3/2007,middle,3.5002,4.6147,0.029743,6.7568,2.2925,,,0.4519,2.8555,,,,,,,,,0.447948,,,,,,,,,
14/3/2007,middle,3.5149,4.6382,0.030258,6.7843,2.2962,,,0.4542,2.8877,,,,,,,,,0.449822,,,,,,,,,
15/3/2007,middle,3.5075,4.6382,0.029929,6.7981,2.2873,,,0.4531,2.8827,,,,,,,,,0.448873,,,,,,,,,
16/3/2007,middle,3.5112,4.6685,0.029979,6.8027,2.2946,,,0.4534,2.8969,,,,,,,,,0.449458,,,,,,,,,
19/3/2007,middle,3.5039,4.6664,0.03002,6.8074,2.2957,,,0.4529,2.9053,,,,,,,,,0.448511,,,,,,,,,
20/3/2007,middle,3.4977,4.6533,0.029689,6.8074,2.2936,,,0.4521,2.8852,,,,,,,,,0.447648,,,,,,,,,
21/3/2007,middle,3.4831,4.6382,0.029697,6.8353,2.2841,,,0.4502,2.8744,,,,,,,,,0.445891,,,,,,,,,
22/3/2007,middle,3.4674,4.6425,0.029511,6.8213,2.2831,,,0.4482,2.8678,,,,,,,,,0.443853,,,,,,,,,
23/3/2007,middle,3.4686,4.6211,0.029388,6.8166,2.2841,,,0.449,2.8555,,,,,,,,,0.444089,,,,,,,,,
26/3/2007,middle,3.453,4.5826,0.029284,6.7681,2.2749,2.7774,2.971,0.4464,2.8309,0.098941,0.000379,0.000216,0.000861,,0.071736,2.276,0.00368,0.441992,0.104431,,,,0.920726,,,,5.2441
