"Date","Price","Open","High","Low","Vol.","Change %"
"08/01/2025","27,020.40","27,171.70","27,171.70","26,846.70","224.55M","-0.88%"
"07/31/2025","27,259.80","27,388.90","27,481.10","27,218.60","236.41M","-0.40%"
"07/30/2025","27,370.00","27,525.80","27,581.20","27,290.00","211.19M","-0.62%"
"07/29/2025","27,539.90","27,434.80","27,544.60","27,434.80","201.50M","0.49%"
"07/28/2025","27,405.40","27,493.10","27,493.10","27,351.30","205.70M","-0.32%"
"07/25/2025","27,494.40","27,377.00","27,516.00","27,364.60","191.52M","0.45%"
"07/24/2025","27,372.30","27,407.10","27,479.00","27,321.40","227.50M","-0.16%"
"07/23/2025","27,416.40","27,354.70","27,462.80","27,354.70","211.67M","0.19%"
"07/22/2025","27,364.40","27,304.80","27,396.50","27,270.50","240.12M","0.17%"
"07/21/2025","27,317.00","27,350.90","27,448.50","27,303.20","218.64M","0.01%"
"07/18/2025","27,314.00","27,413.60","27,422.10","27,289.20","192.41M","-0.27%"
"07/17/2025","27,386.90","27,190.20","27,422.40","27,146.00","222.73M","0.86%"
"07/16/2025","27,153.00","27,074.40","27,159.90","26,923.40","213.12M","0.37%"
"07/15/2025","27,054.10","27,210.60","27,239.50","27,017.80","220.70M","-0.53%"
"07/14/2025","27,198.90","27,035.20","27,219.30","27,001.20","222.94M","0.65%"
"07/11/2025","27,023.30","27,042.90","27,044.00","26,928.10","221.47M","-0.22%"
"07/10/2025","27,082.30","26,980.70","27,120.00","26,918.80","271.24M","0.41%"
"07/09/2025","26,972.30","26,926.10","27,018.50","26,908.30","226.39M","0.26%"
"07/08/2025","26,903.60","27,033.30","27,070.20","26,861.00","325.49M","-0.43%"
"07/07/2025","27,020.30","27,029.40","27,100.20","26,964.00","299.31M","-0.11%"
"07/04/2025","27,050.90","27,011.30","27,076.80","26,987.90","38.49M","0.06%"
"07/03/2025","27,034.30","26,888.70","27,039.30","26,878.30","165.78M","0.61%"
"07/02/2025","26,869.70","26,849.60","26,893.80","26,762.90","267.38M","0.05%"
"06/30/2025","26,857.10","26,733.00","26,857.10","26,660.50","256.42M","0.62%"
"06/27/2025","26,692.30","26,703.70","26,806.60","26,574.00","309.77M","-0.22%"
"06/26/2025","26,752.00","26,575.60","26,752.00","26,552.20","245.53M","0.70%"
"06/25/2025","26,566.30","26,713.20","26,713.20","26,546.70","237.80M","-0.57%"
"06/24/2025","26,718.60","26,610.80","26,780.20","26,565.80","276.58M","0.41%"
"06/23/2025","26,609.40","26,484.50","26,679.50","26,484.50","308.42M","0.42%"
"06/20/2025","26,497.60","26,603.30","26,665.00","26,450.60","503.99M","-0.02%"
"06/19/2025","26,503.30","26,520.90","26,527.00","26,442.60","49.47M","-0.21%"
"06/18/2025","26,559.90","26,555.50","26,639.00","26,538.60","246.68M","0.07%"
"06/17/2025","26,541.40","26,554.60","26,592.30","26,463.20","266.05M","-0.10%"
"06/16/2025","26,568.60","26,535.80","26,681.70","26,533.30","336.37M","0.24%"
"06/13/2025","26,504.40","26,555.60","26,597.60","26,458.40","344.87M","-0.42%"
"06/12/2025","26,615.80","26,516.30","26,615.80","26,466.50","258.76M","0.35%"
"06/11/2025","26,524.20","26,471.40","26,586.80","26,466.60","282.01M","0.37%"
"06/10/2025","26,426.30","26,391.60","26,476.70","26,349.00","282.39M","0.19%"
"06/09/2025","26,375.80","26,411.00","26,464.50","26,327.70","297.19M","-0.20%"
"06/06/2025","26,429.10","26,432.20","26,519.60","26,389.90","260.53M","0.33%"
"06/05/2025","26,342.30","26,369.30","26,425.70","26,317.00","269.78M","0.05%"
"06/04/2025","26,329.00","26,438.60","26,451.10","26,279.70","236.08M","-0.37%"
"06/03/2025","26,426.60","26,376.50","26,463.90","26,305.10","274.20M","0.14%"
"06/02/2025","26,389.00","26,184.40","26,417.50","26,166.60","309.64M","0.82%"
"05/30/2025","26,175.10","26,176.10","26,198.80","26,024.40","466.99M","-0.14%"
"05/29/2025","26,210.60","26,325.60","26,385.40","26,163.40","222.48M","-0.28%"
"05/28/2025","26,283.50","26,278.90","26,336.30","26,239.80","252.95M","0.06%"
"05/27/2025","26,269.00","26,067.70","26,300.70","26,067.70","289.38M","0.65%"
"05/26/2025","26,098.40","25,942.70","26,110.60","25,942.70","59.83M","0.84%"
"05/23/2025","25,880.00","25,784.60","25,926.80","25,724.70","210.95M","0.10%"
"05/22/2025","25,854.00","25,856.40","25,943.50","25,764.80","250.17M","0.06%"
"05/21/2025","25,839.20","26,013.30","26,013.30","25,779.20","260.04M","-0.83%"
"05/20/2025","26,055.60","25,950.70","26,117.10","25,950.70","279.20M","0.32%"
"05/16/2025","25,971.90","25,878.00","25,992.90","25,834.00","253.50M","0.29%"
"05/15/2025","25,897.50","25,684.50","25,898.10","25,672.00","273.13M","0.80%"
"05/14/2025","25,692.50","25,606.30","25,706.20","25,548.00","239.03M","0.30%"
"05/13/2025","25,616.90","25,578.40","25,699.20","25,578.40","264.17M","0.33%"
"05/12/2025","25,532.20","25,444.70","25,731.00","25,444.70","395.73M","0.69%"
"05/09/2025","25,357.70","25,317.10","25,423.00","25,225.00","272.25M","0.41%"
"05/08/2025","25,254.10","25,143.30","25,376.20","25,143.30","296.05M","0.37%"
"05/07/2025","25,161.20","24,978.90","25,162.40","24,971.90","272.41M","0.75%"
"05/06/2025","24,974.70","24,941.30","25,025.10","24,865.50","259.50M","0.08%"
"05/05/2025","24,953.50","24,992.40","25,065.60","24,903.60","206.75M","-0.31%"
"05/02/2025","25,031.50","24,929.60","25,032.70","24,861.50","208.38M","0.95%"
"05/01/2025","24,795.60","24,854.30","24,961.80","24,750.20","213.32M","-0.19%"
"04/30/2025","24,841.70","24,749.30","24,843.60","24,503.60","271.26M","-0.13%"
"04/29/2025","24,874.50","24,766.40","24,910.00","24,743.70","199.91M","0.31%"
"04/28/2025","24,798.60","24,701.70","24,845.50","24,701.70","224.29M","0.36%"
"04/25/2025","24,710.50","24,669.70","24,719.00","24,602.20","214.23M","-0.07%"
"04/24/2025","24,727.50","24,492.70","24,727.50","24,464.60","224.42M","1.04%"
"04/23/2025","24,472.70","24,433.30","24,671.70","24,433.30","238.73M","0.69%"
"04/22/2025","24,306.00","24,115.30","24,404.70","24,115.30","250.03M","1.24%"
"04/21/2025","24,008.90","24,170.30","24,173.30","23,820.50","205.18M","-0.76%"
"04/17/2025","24,192.80","24,118.10","24,307.00","24,058.30","251.01M","0.36%"
"04/16/2025","24,106.80","24,061.90","24,227.40","23,905.10","262.24M","0.16%"
"04/15/2025","24,067.90","23,888.10","24,105.10","23,888.10","246.12M","0.84%"
"04/14/2025","23,866.50","23,710.10","23,949.60","23,668.20","265.95M","1.18%"
